id,name,year,era,governor,grantee,acres,leagues,county,land_case,outcome,patent_to,patent_date,patent_acres,glo_patent_no,scotus_cite,bancroft_scan_url,portal_url,mapped,docket_relation
rancho-san-gabriel,San Gabriel,1845,pico,Pio Pico,Jose Ledesma,22,,,SD 063,Confirmed,Jose Ledesma,"June 20, 1871",22.21,453,,https://digicoll.lib.berkeley.edu/record/266098,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel.html,yes,sole
rancho-tres-ojos-agua,Tres Ojos De Agua,1844,micheltorena,Micheltorena,N. Dodero,176,,Santa Cruz,SD 285,Confirmed,Nicolas Dodero,"June 7, 1866",176.03,211,,https://digicoll.lib.berkeley.edu/record/268912,https://ranchos.archivesofcalifornia.com/r/rancho-tres-ojos-agua.html,yes,sole
rancho-san-gabriel-1,San Gabriel,1845,pico,Pio Pico,F. Sales,19,,,SD 094,Confirmed,Francisco Sales,"June 20, 1871",19.43,450,,https://digicoll.lib.berkeley.edu/record/267522,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-1.html,yes,sole
rancho-unnamed,Unnamed grant (SD 058),1845,pico,Pío Pico,José Domingo,22,,,SD 058,Confirmed,Jose Domingo,"Aug. 23, 1871",22.34,453,,https://digicoll.lib.berkeley.edu/record/267521,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed.html,yes,sole
rancho-alcatraz,Alcatraz,1843,micheltorena,Micheltorena,J. Y. Limantour,365,1,,ND 429,Rejected,,,,,,https://digicoll.lib.berkeley.edu/record/266041,https://ranchos.archivesofcalifornia.com/r/rancho-alcatraz.html,yes,sole
rancho-san-gabriel-2,San Gabriel,1845,pico,Pio Pico,Ramon Valencia et al,49,,,SD 139,Confirmed,Juana P. de Courtney,"June 20, 1871",49.29,415,,https://digicoll.lib.berkeley.edu/record/267526,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-2.html,yes,sole
rancho-unnamed-1,"500 varas by 250, near San Gabriel",1843,micheltorena,Micheltorena,Manuel Dolivera,22,,,SD 134,Confirmed,,,,449,,https://digicoll.lib.berkeley.edu/record/265873,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed-1.html,yes,sole
rancho-san-gabriel-3,San Gabriel,1843,micheltorena,Micheltorena,Manuel Dolivera,22,,,SD 136,Confirmed,Juan Silvas,"Nov. 3, 1910",22.09,,,https://digicoll.lib.berkeley.edu/record/265875,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-3.html,yes,sole
rancho-camaritas,Las Camaritas,1840,alvarado,Alvarado,Jose de Jesus Noe,19,,San Francisco,ND 387,Confirmed,Ferdinand Vassault,"Dec. 18, 1882",18.57,543,,https://digicoll.lib.berkeley.edu/record/264237,https://ranchos.archivesofcalifornia.com/r/rancho-camaritas.html,yes,sole
rancho-san-gabriel-4,San Gabriel,1846,pico,Pio Pico,Simeon,30,,,SD 095,Confirmed,"Simeon, an Indian","Dec. 27, 1876",30.45,451,,https://digicoll.lib.berkeley.edu/record/267523,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-4.html,yes,sole
rancho-prospero,Prospero,1843,micheltorena,Micheltorena,Prospero Valenzuela,24,,,SD 135,Confirmed,Rafaela Valenzuela et al,"Dec. 4, 1875",23.63,419,,https://digicoll.lib.berkeley.edu/record/265874,https://ranchos.archivesofcalifornia.com/r/rancho-prospero.html,yes,sole
rancho-san-gabriel-5,San Gabriel,1842,alvarado,Alvarado,Vicente de la Osa,48,,,SD 259,Confirmed,Daniel Sexton,"May 16, 1871",48.13,452,,https://digicoll.lib.berkeley.edu/record/267600,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-5.html,yes,sole
rancho-mesa-ojo-agua,Mesa De Ojo De Agua,1833,unattributed,Jose Sanchez,Apolinario Miranda,2,,,ND 401,Confirmed,the heirs of Apolinario Miranda,"Apl. 28, 1877",1.77,159,,https://digicoll.lib.berkeley.edu/record/264248,https://ranchos.archivesofcalifornia.com/r/rancho-mesa-ojo-agua.html,yes,sole
rancho-san-gabriel-6,San Gabriel,1845,pico,Pio Pico,M. White,73,,,SD 132,Confirmed,Michael White,"Aug. 26, 1871",73.23,420,,https://digicoll.lib.berkeley.edu/record/265871,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-6.html,yes,sole
rancho-potrero-rincon-san-pedro-reglado,Potrero Y Rincon De San Pedro De Reglado,1842,unattributed,Jose E. Estrada (Prefect); Jose Jimeno,Jose R. Buelna; Jose Arana,176,,,SD 383,Confirmed,,"June 18, 1859",,213,,https://digicoll.lib.berkeley.edu/record/269002,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-rincon-san-pedro-reglado.html,yes,sole
rancho-potrero-chico,Potrero Chico,1844,micheltorena,Micheltorena,J. Alvitre and A. Valenzuela,100,,,SD 062,Confirmed,Antonio Valenzuela and Juan Alvitre,"Apl. 1, 1923",83.46,444,,https://digicoll.lib.berkeley.edu/record/266097,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-chico.html,yes,sole
rancho-unnamed-2,Huerta de Cuati,1838,alvarado,Alvarado,"Victoria Reid, an",128,,,SD 171,Confirmed,Victoria Reid,"June 30, 1859",128.26,421,,https://digicoll.lib.berkeley.edu/record/266129,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed-2.html,yes,sole
rancho-ranchita-santa-fe,Ranchita De Santa Fe,1842,alvarado,Alvarado,Victor Linares,165,,San Luis Obispo,SD 011,Confirmed,Michaela Linares et al,"Aug. 9, 1866",165.76,334,,https://digicoll.lib.berkeley.edu/record/266052,https://ranchos.archivesofcalifornia.com/r/rancho-ranchita-santa-fe.html,yes,sole
rancho-huerta-romualdo,Huerta De Romualdo,1842,alvarado,J. B. Alvarado; Pio Pico,Romaldo,117,one-tenth,San Luis Obispo,SD 261,Confirmed,Juan Wilson,"Apl. 13, 1871",117.13,330,,https://digicoll.lib.berkeley.edu/record/267602,https://ranchos.archivesofcalifornia.com/r/rancho-huerta-romualdo.html,yes,sole
rancho-lac,Lac,1844,micheltorena,Micheltorena,Damoso Rodriguez,176,,,ND 230,Confirmed,Jacob P. Leese,"Aug. 6, 1872",176.58,69,,https://digicoll.lib.berkeley.edu/record/256564,https://ranchos.archivesofcalifornia.com/r/rancho-lac.html,yes,sole
rancho-tres-ojos-agua-1,Tres Ojos De Agua,1844,micheltorena,Micheltorena,Nicolás Dodero,,,Santa Cruz,SD 397,Confirmed,,"June 7, 1866",,211,,https://digicoll.lib.berkeley.edu/record/269014,https://ranchos.archivesofcalifornia.com/r/rancho-tres-ojos-agua-1.html,yes,sole
rancho-san-gabriel-7,San Gabriel,1841,alvarado,Jimeno,Jose Maria Ramirez,179,,,SD 235,Confirmed,Daniel Sexton,"May 16, 1871",179.60,452,,https://digicoll.lib.berkeley.edu/record/267576,https://ranchos.archivesofcalifornia.com/r/rancho-san-gabriel-7.html,yes,sole
rancho-embarcadero-santa-clara,Embarcadero De Santa Clara,1845,pico,Pío Pico,Barcelia Bernal,196,,,ND 220,Confirmed,Barcelia Bernal,"Oct. 28, 1936",196.25,142,,https://digicoll.lib.berkeley.edu/record/265812,https://ranchos.archivesofcalifornia.com/r/rancho-embarcadero-santa-clara.html,yes,sole
rancho-unnamed-3,Potreros de San Juan Capistrano,1845,pico,Pio Pico,J. Foster,1167,,,SD 337,Confirmed,Juan Forster,"June 20, 1866","1,167.74",494,,https://digicoll.lib.berkeley.edu/record/268960,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed-3.html,yes,primary
rancho-san-pascual,San Pascual (Wilson),1838,figueroa,Juan B. Alvarado,Juan Gallardo,708,,Los Angeles,SD 248,Confirmed,Benjamin D. Wilson,"Feb. 12, 1881",708.57,422,,https://digicoll.lib.berkeley.edu/record/267589,https://ranchos.archivesofcalifornia.com/r/rancho-san-pascual.html,yes,sole
rancho-laurelles,Los Laurelles (Ransom),1844,micheltorena,Micheltorena,Jose Agricia,718,,,SD 187,Confirmed,Leander Ransom,"Apl. 18, 1871",718.23,285,,https://digicoll.lib.berkeley.edu/record/267534,https://ranchos.archivesofcalifornia.com/r/rancho-laurelles.html,yes,sole
rancho-nogales,Los Nogales,1840,alvarado,Alvarado,Jose de la Cruz Linares,1003,1,Los Angeles,SD 088,Confirmed,Maria de Jesus Garcia et al,"June 29, 1882","1,003.67",459,,https://digicoll.lib.berkeley.edu/record/265835,https://ranchos.archivesofcalifornia.com/r/rancho-nogales.html,yes,sole
rancho-not-determined,Unnamed grant (ND 143),1845,micheltorena,Micheltorena,Francisco Garcia,710,,,ND 143,Confirmed,James Enright,"May 1, 1866",710.14,177,,https://digicoll.lib.berkeley.edu/record/265503,https://ranchos.archivesofcalifornia.com/r/rancho-not-determined.html,yes,sole
rancho-potrero-pinos,Potrero Los Pinos,1845,pico,Pio Pico,J. Foster,1167,,Orange,SD 337,Confirmed,Juan Forster,"June 20, 1866","1,167.74",494,,https://digicoll.lib.berkeley.edu/record/268960,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-pinos.html,yes,share_of_grant
rancho-tucho,El Tucho,1841,alvarado,Alvarado,Simeon Castro,112,,,SD 296,Confirmed,the heirs of Simeon Castro,"July 30, 1867",112.83,,,https://digicoll.lib.berkeley.edu/record/268922,https://ranchos.archivesofcalifornia.com/r/rancho-tucho.html,yes,sole
rancho-unnamed-4,Potreros de San Juan Capistrano,1845,pico,Pio Pico,J. Foster,1167,,,SD 337,Confirmed,Juan Forster,"June 20, 1866","1,167.74",494,,https://digicoll.lib.berkeley.edu/record/268960,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed-4.html,yes,duplicate
rancho-buena-vista,Buena Vista,1845,pico,Pio Pico,Felipe,1184,one-half,,SD 166,Confirmed,Jesus Machado,"May 6, 1897","1,184.89",518,,https://digicoll.lib.berkeley.edu/record/267529,https://ranchos.archivesofcalifornia.com/r/rancho-buena-vista.html,yes,sole
rancho-angel-island,Angel Island,1839,alvarado,Alvarado,Antonio Maria Osio,729,,,ND 208,Rejected,,,,,23 Howard 273,https://digicoll.lib.berkeley.edu/record/265801,https://ranchos.archivesofcalifornia.com/r/rancho-angel-island.html,yes,sole
rancho-escorpion,El Escorpion,1845,pico,Pio Pico,U. Odon and Manuel,1109,1.5,Los Angeles,SD 129,Confirmed,"Urbano, Odon, and Manuel (Indians)","Dec. 11, 1876","1,109.65",409,,https://digicoll.lib.berkeley.edu/record/267524,https://ranchos.archivesofcalifornia.com/r/rancho-escorpion.html,yes,sole
rancho-canada-nogales,Canada De Los Nogales,1844,micheltorena,Micheltorena,J. M. Aguila,1199,one-half,Los Angeles,SD 023,Confirmed,Jose M. Aguilar,"May 4, 1882","1,199.56",546,,https://digicoll.lib.berkeley.edu/record/266063,https://ranchos.archivesofcalifornia.com/r/rancho-canada-nogales.html,yes,sole
rancho-soulajule,Soulajule (Cornwall),1844,micheltorena,Micheltorena,Jose Ramon Mesa,919,,Marin,ND 328,Confirmed,George N. Cornwell,"Jan. 18, 1879",919.18,31,,https://digicoll.lib.berkeley.edu/record/256655,https://ranchos.archivesofcalifornia.com/r/rancho-soulajule.html,yes,sole
rancho-posolmi,Posolmi,1844,micheltorena,Micheltorena,Lope Inigo,847,,Santa Clara,ND 410,Confirmed,,"Jan. 18, 1881",,145,,https://digicoll.lib.berkeley.edu/record/264257,https://ranchos.archivesofcalifornia.com/r/rancho-posolmi.html,yes,sole
rancho-soulajule-1,Soulajule (Watkins),1844,micheltorena,Micheltorena,Jose Ramon Mesa,1446,,Marin,ND 352,Confirmed,Luis D. Watkins,"Jan. 18, 1879","1,446.79",31,,https://digicoll.lib.berkeley.edu/record/264189,https://ranchos.archivesofcalifornia.com/r/rancho-soulajule-1.html,yes,sole
rancho-canada-guadalupe,Canada De Guadalupe,1841,alvarado,Alvarado,Jacob P. Leese,700,,,ND 237,Confirmed,William Pierce,"Sept. 22, 1865",942.93,152,,https://digicoll.lib.berkeley.edu/record/256571,https://ranchos.archivesofcalifornia.com/r/rancho-canada-guadalupe.html,yes,sole
rancho-san-joaquin,San Joaquin,1836,interim,Gutierrez,Cruz Cervantes,7424,1,,ND 003,Confirmed,Cruz Cervantes,"Jan. 6, 1874","7,424.69",232,,https://digicoll.lib.berkeley.edu/record/266037,https://ranchos.archivesofcalifornia.com/r/rancho-san-joaquin.html,yes,sole
rancho-carneros,Los Carneros (Mcdougal),1842,alvarado,Alvarado,Maria Antonia Linares,1628,1,Monterey,SD 384,Confirmed,Frederick A. McDougall et al,"Mar. 17, 1862","1,628.79",246,,https://digicoll.lib.berkeley.edu/record/269003,https://ranchos.archivesofcalifornia.com/r/rancho-carneros.html,yes,sole
rancho-shoquel,Shoquel,1833,figueroa,Jose Figueroa,M. Castro,1668,,,ND 295,Confirmed,Martina Castro,"Mar. 19, 1860","1,668.02",215,,https://digicoll.lib.berkeley.edu/record/256624,https://ranchos.archivesofcalifornia.com/r/rancho-shoquel.html,yes,sole
rancho-little-temecula,Little Temecula,1845,pico,Pío Pico,Pablo Apis,2233,,Riverside,SD 055,Confirmed,Maria Antonia Apis et al,"Jan. 8, 1873","2,233.42",491,,https://digicoll.lib.berkeley.edu/record/266092,https://ranchos.archivesofcalifornia.com/r/rancho-little-temecula.html,yes,sole
rancho-monte-cabestros,Monte De Los Cabestros,1840,alvarado,Alvarado,Esteben Espinoza,1106,one-fourth,,SD 298,Confirmed,Henry Cocks,"Aug. 8, 1870","1,106.03",262,,https://digicoll.lib.berkeley.edu/record/268924,https://ranchos.archivesofcalifornia.com/r/rancho-monte-cabestros.html,yes,sole
rancho-cuca,Cuca,1845,pico,Pío Pico,"María Juana de los Angeles, an",2174,,San Diego,SD 251,Confirmed,Maria Juana de los Angeles,"July 22, 1878","2,174.52",538,,https://digicoll.lib.berkeley.edu/record/267592,https://ranchos.archivesofcalifornia.com/r/rancho-cuca.html,yes,sole
rancho-canada-carpenteria,Canada De La Carpenteria,1835,interim,Jose Castro,J. Soto,2236,one-half,Monterey,SD 198,Confirmed,the heirs of Joaquin Soto,"Oct. 10, 1873","2,236.13",243,,https://digicoll.lib.berkeley.edu/record/267542,https://ranchos.archivesofcalifornia.com/r/rancho-canada-carpenteria.html,yes,sole
rancho-guajome,Guajome,1845,pico,Pío Pico,Andres and Jose Manuel,2219,,San Diego,SD 145,Confirmed,"Andres, Solme, and Catarina","Sept. 7, 1871","2,219.41",519,,https://digicoll.lib.berkeley.edu/record/267527,https://ranchos.archivesofcalifornia.com/r/rancho-guajome.html,yes,sole
rancho-mallacomes-moristul,Mallacomes Or Moristul,1843,micheltorena,Micheltorena,Jose de los Santos Berreyesa,280,,Napa,ND 375,Confirmed,Martin E. Cook and Rufus Ingalls,"Feb. 18, 1859","2,559.94",60,,https://digicoll.lib.berkeley.edu/record/264211,https://ranchos.archivesofcalifornia.com/r/rancho-mallacomes-moristul.html,yes,sole
rancho-arroyo-rodeo,Arroyo Del Rodeo,1834,figueroa,Jose Figueroa,Francisco Rodriguez,1473,one by one-fourth,Santa Cruz,SD 307,Confirmed,Juan Hames and Juan Daubenbiss,"May 3, 1882","1,473.04",214,,https://digicoll.lib.berkeley.edu/record/268933,https://ranchos.archivesofcalifornia.com/r/rancho-arroyo-rodeo.html,yes,sole
rancho-cienega-o-paso-tijera,Cienega O Paso De La Tijera,1844,micheltorena,Micheltorena,Ygnacio Machado,2219,0.5,Los Angeles,SD 125,Confirmed,Bruno Abila,"Aug. 23, 1872","2,219.26",437,,https://digicoll.lib.berkeley.edu/record/265865,https://ranchos.archivesofcalifornia.com/r/rancho-cienega-o-paso-tijera.html,yes,sole
rancho-soulajule-2,Soulajule (Brackett),1844,micheltorena,Micheltorena,Jose Ramon Mesa,2492,,Marin,ND 329,Confirmed,Joshua S. Brackett,"Jan. 18, 1879","2,492.19",31,,https://digicoll.lib.berkeley.edu/record/256656,https://ranchos.archivesofcalifornia.com/r/rancho-soulajule-2.html,yes,sole
rancho-unnamed-5,Potrero de Felipe Lugo,1845,pico,Pio Pico,Teodoro Romero et al,2042,,,SD 033,Confirmed,George Morillo and Maria V. Romero,"June 15, 1871","2,042.81",446,,https://digicoll.lib.berkeley.edu/record/266072,https://ranchos.archivesofcalifornia.com/r/rancho-unnamed-5.html,yes,sole
rancho-san-francisquito,San Francisquito,1835,interim,Jose Castro,Catalina Manzaneli de Munras,8813,2,,SD 247,Confirmed,Jose Abrego et al,"June 9, 1862","8,813.50",287,,https://digicoll.lib.berkeley.edu/record/267588,https://ranchos.archivesofcalifornia.com/r/rancho-san-francisquito.html,yes,sole
rancho-potrero-santa-clara,El Potrero De Santa Clara,1844,micheltorena,Micheltorena,James Alexander Forbes,1939,1,Santa Clara,ND 077,Confirmed,Robert F. Stockton,"Dec. 30, 1861","1,939.03",,,https://digicoll.lib.berkeley.edu/record/264460,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-santa-clara.html,yes,sole
rancho-saucito,Saucito,1833,figueroa,Jose Figueroa,Graciano Manjares,2211,one by one-half,Monterey,SD 099,Confirmed,"John Wilson, Josiah H. Swain, and George C. Harris","Oct. 7, 1862","2,211.65",277,,https://digicoll.lib.berkeley.edu/record/265843,https://ranchos.archivesofcalifornia.com/r/rancho-saucito.html,yes,sole
rancho-laguna-calabasas,Laguna De Las Calabasas,1833,figueroa,Jose Figueroa,Felipe Hernandez,2304,,,SD 293,Patented,Francisco Hernandez et al,"Dec. 8, 1868","2,304.75",217,,https://digicoll.lib.berkeley.edu/record/268920,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-calabasas.html,yes,sole
rancho-zayanta,Zayanta,1841,alvarado,Figueroa; Alvarado,Joseph L. Majors,2658,,,ND 342,Confirmed,Isaac Graham et al,"Aug. 19, 1870","2,658.21",203,,https://digicoll.lib.berkeley.edu/record/264179,https://ranchos.archivesofcalifornia.com/r/rancho-zayanta.html,yes,sole
rancho-pasa-bartolo,Pasa De Bartolo,1835,figueroa,Jose Figueroa,Juan Crispin Perez,8991,2,,SD 087,Confirmed,,,,464,,https://digicoll.lib.berkeley.edu/record/265834,https://ranchos.archivesofcalifornia.com/r/rancho-pasa-bartolo.html,yes,unresolved
rancho-laguna-seca,Laguna Seca,1833,figueroa,Figueroa,Catalina M. de Munras,2179,,Monterey,SD 016,Confirmed,Catalina M. de Munras,"Nov. 24, 1865","2,179.50",276,,https://digicoll.lib.berkeley.edu/record/266057,https://ranchos.archivesofcalifornia.com/r/rancho-laguna-seca.html,yes,sole
rancho-rincon-esteros,Rincon De Los Esteros (Berryessa),1838,alvarado,Alvarado,Ygnacio Alviso,1844,,Santa Clara,ND 239,Confirmed,Francisco Berreyesa et al,"July 26, 1873","1,844.54",140,,https://digicoll.lib.berkeley.edu/record/256573,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-esteros.html,yes,sole
rancho-coches,Los Coches,1844,micheltorena,Micheltorena,Roberto,2219,1/2,,ND 289,Confirmed,"Antonio Su\u00f1ol, Paula Su\u00f1ol de Sainsevain, and Henry M. Naglee","Dec. 31, 1857","2,219.34",186,,https://digicoll.lib.berkeley.edu/record/264167,https://ranchos.archivesofcalifornia.com/r/rancho-coches.html,yes,sole
rancho-soulejule,Soulejule (Gormley),1844,micheltorena,Micheltorena,Jose Ramon Mesa,2266,,,ND 334,Confirmed,Martin F. Gormley,"Jan. 18, 1879","2,266.25",31,,https://digicoll.lib.berkeley.edu/record/264171,https://ranchos.archivesofcalifornia.com/r/rancho-soulejule.html,yes,sole
rancho-positas-calera,Las Positas Y La Calera,1843,micheltorena,Micheltorena,Narciso Fabrigat,3281,,Santa Barbara,SD 184,Confirmed,Thomas W. Hope,"June 10, 1870","3,281.70",385,,https://digicoll.lib.berkeley.edu/record/267532,https://ranchos.archivesofcalifornia.com/r/rancho-positas-calera.html,yes,sole
rancho-acalanes,Acalanes,1834,figueroa,Jose Figueroa,Candelario Valencia,3328,1,Contra Costa,ND 031,Confirmed,Elam Brown,"May 18, 1858","3,328.95",124,,https://digicoll.lib.berkeley.edu/record/264418,https://ranchos.archivesofcalifornia.com/r/rancho-acalanes.html,yes,sole
rancho-chorro,El Chorro,1845,pico,Pio Pico,Diego Scott and Juan Wilson,3166,1,San Luis Obispo,SD 025,Confirmed,John Wilson,"Mar. 29, 1861","3,166.99",328,,https://digicoll.lib.berkeley.edu/record/266065,https://ranchos.archivesofcalifornia.com/r/rancho-chorro.html,yes,sole
rancho-rinconada-arroyo-san-francisquito,Rinconada Del Arroyo De San Francisquito,1841,alvarado,Alvarado,María Antonia Mesa,2229,,Santa Clara,ND 129,Confirmed,Maria Antonia Mesa,"July 26, 1872","2,229.84",147,,https://digicoll.lib.berkeley.edu/record/265489,https://ranchos.archivesofcalifornia.com/r/rancho-rinconada-arroyo-san-francisquito.html,yes,sole
rancho-rincon-carneros,Rincon De Los Carneros,1836,interim,Mariano Chico,Nicolas Higuera,335,,,ND 365,Confirmed,Edward Wilson,"Apl. 8, 1881",335.28,,,https://digicoll.lib.berkeley.edu/record/264202,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-carneros.html,yes,sole
rancho-potrero-san-luis-obispo,Potrero De San Luis Obispo,1842,alvarado,Alvarado,M. C. Boronda,3506,1,San Luis Obispo,SD 304,Confirmed,Maria Concepcion Boronda,"July 1, 1870","3,506.33",329,,https://digicoll.lib.berkeley.edu/record/268930,https://ranchos.archivesofcalifornia.com/r/rancho-potrero-san-luis-obispo.html,yes,sole
rancho-cienega-o-paso-tijera-1,Cienega O Paso De La Tijera,1843,micheltorena,Micheltorena,Vicente Sanchez,4481,6/7 of 1,Los Angeles,SD 376,Confirmed,,,,436,,https://digicoll.lib.berkeley.edu/record/102023,https://ranchos.archivesofcalifornia.com/r/rancho-cienega-o-paso-tijera-1.html,yes,sole
rancho-rincon-esteros-1,Rincon De Los Esteros (Alviso),1838,alvarado,Alvarado,Ygnacio Alviso,2200,,Santa Clara,ND 204,Confirmed,Rafael Alviso et al,"July 29, 1872","2,200.19",141,,https://digicoll.lib.berkeley.edu/record/265797,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-esteros-1.html,yes,sole
rancho-tajauta,Tajauta,1843,micheltorena,Micheltorena,Anastasio Abila,3559,1,Los Angeles,SD 167,Confirmed,Enrique Abila,"Jan. 8, 1873","3,559.86",441,,https://digicoll.lib.berkeley.edu/record/266125,https://ranchos.archivesofcalifornia.com/r/rancho-tajauta.html,yes,sole
rancho-zaca,La Zaca,1838,alvarado,Alvarado,María Antonio de la Guerra Lataillade,4458,,Santa Barbara,SD 241,Confirmed,Maria Antonia de la Guerra y Lataillade,"Aug. 23, 1876","4,458.10",361,,https://digicoll.lib.berkeley.edu/record/267582,https://ranchos.archivesofcalifornia.com/r/rancho-zaca.html,yes,sole
rancho-rincon-sanjon,Rincon De Sanjon,1840,alvarado,Alvarado,E. Boronda,2229,1½,Monterey,SD 244,Confirmed,Jose Eusebio Boronda,"July 30, 1860","2,229.70",261,,https://digicoll.lib.berkeley.edu/record/267585,https://ranchos.archivesofcalifornia.com/r/rancho-rincon-sanjon.html,yes,sole
rancho-providencia,Providencia,1843,micheltorena,Micheltorena,Vicente de la Osa,4064,1,Los Angeles,SD 030,Confirmed,David W. Alexander and Francis Mellus,"Aug. 6, 1872","4,064.33",424,,https://digicoll.lib.berkeley.edu/record/266069,https://ranchos.archivesofcalifornia.com/r/rancho-providencia.html,yes,sole
rancho-carbonera,La Carbonera,1838,alvarado,Alvarado,William Bocle,2224,1/2,Santa Cruz,ND 255,Confirmed,William Bocle,"July 7, 1873","2,224.79",209,,https://digicoll.lib.berkeley.edu/record/256587,https://ranchos.archivesofcalifornia.com/r/rancho-carbonera.html,yes,sole
rancho-soulajule-3,Soulajule (Vasquez),1844,micheltorena,Micheltorena,Jose Ramon Mesa,3774,,Marin,ND 331,Confirmed,Pedro J. Vasquez,"Jan. 18, 1879","3,774.20",31,,https://digicoll.lib.berkeley.edu/record/264168,https://ranchos.archivesofcalifornia.com/r/rancho-soulajule-3.html,yes,sole
rancho-encinitos,Los Encinitos,1842,alvarado,Alvarado,A. Ybarra,4431,1,,SD 228,Confirmed,Andres Ybarra,"Apl. 18, 1871","4,431.03",522,,https://digicoll.lib.berkeley.edu/record/267569,https://ranchos.archivesofcalifornia.com/r/rancho-encinitos.html,yes,sole
rancho-laguna,Laguna,1844,micheltorena,Micheltorena,Bishop S. Alemany,35499,,San Luis Obispo,SD 388,Confirmed,Bishop Joseph S. Alemany,"Feb. 28, 1861","35,499.37",363,,https://digicoll.lib.berkeley.edu/record/269007,https://ranchos.archivesofcalifornia.com/r/rancho-laguna.html,yes,share_of_grant
rancho-jota,La Jota,1843,micheltorena,Micheltorena,George C. Yount,4453,,Napa,ND 034,Confirmed,George C. Yount,"Dec. 18, 1857","4,453.84",80,,https://digicoll.lib.berkeley.edu/record/264421,https://ranchos.archivesofcalifornia.com/r/rancho-jota.html,yes,sole
rancho-ulistac,Ulistac,1845,pico,Pío Pico,Jacob D. Hoppe,2217,,Santa Clara,ND 323,Confirmed,the heirs of Jacob D. Hoppe,"Oct. 12, 1868","2,217.09",143,,https://digicoll.lib.berkeley.edu/record/256650,https://ranchos.archivesofcalifornia.com/r/rancho-ulistac.html,yes,sole
rancho-tract-near-san-juan-bautista,Unnamed grant (SD 325),1839,alvarado,Alvarado,Manuel Larios,4493,,Santa Clara,SD 325,Confirmed,Manuel Larios,"Aug. 8, 1870","4,493.00",247,,https://digicoll.lib.berkeley.edu/record/268948,https://ranchos.archivesofcalifornia.com/r/rancho-tract-near-san-juan-bautista.html,yes,sole
rancho-san-jose-buenos-ayres,San Jose De Buenos Ayres,1843,micheltorena,Manuel Micheltorena,Maximo Alanis,4438,,Los Angeles,SD 305,Confirmed,Benjamin D. Wilson,"July 25, 1866","4,438.69",431,,https://digicoll.lib.berkeley.edu/record/268931,https://ranchos.archivesofcalifornia.com/r/rancho-san-jose-buenos-ayres.html,yes,sole
rancho-san-luisito,San Luisito,1841,alvarado,Alvarado,Guadalupe Cantua,4389,,San Luis Obispo,SD 026,Confirmed,Guadalupe Cantua,"May 18, 1860","4,389.56",327,,https://digicoll.lib.berkeley.edu/record/266066,https://ranchos.archivesofcalifornia.com/r/rancho-san-luisito.html,yes,sole
rancho-san-ramon-norris,San Ramon {Norris},1834,figueroa,Jose Figueroa,Jose Maria Amador,4450,1,Contra Costa,ND 287,Confirmed,Leo Norris,"July 3, 1882","4,450.94",117,,https://digicoll.lib.berkeley.edu/record/256618,https://ranchos.archivesofcalifornia.com/r/rancho-san-ramon-norris.html,yes,sole
rancho-san-antonio-rodeo-aguas,San Antonio Or Rodeo De Las Aguas,1838,alvarado,Alvarado,María Rita Valdez,4449,,Los Angeles,SD 371,Confirmed,Maria Rita Valdez,"June 27, 1871","4,449.31",430,,https://digicoll.lib.berkeley.edu/record/256665,https://ranchos.archivesofcalifornia.com/r/rancho-san-antonio-rodeo-aguas.html,yes,sole
rancho-cienegas,Las Cienegas,1822,micheltorena,Micheltorena,Francisco Abila,4439,1,Los Angeles,SD 353,Confirmed,Januario Abila et al,"June 15, 1871","4,439.05",428,,https://digicoll.lib.berkeley.edu/record/268975,https://ranchos.archivesofcalifornia.com/r/rancho-cienegas.html,yes,sole
rancho-san-miguel,San Miguel,1845,pico,Pio Pico,Jose de Jesus Noe,4443,1,,ND 006,Confirmed,José de Jesús Noe,"Mar. 30, 1857","4,443.38",154,,https://digicoll.lib.berkeley.edu/record/264399,https://ranchos.archivesofcalifornia.com/r/rancho-san-miguel.html,yes,sole
